AVERAGEPRICE,TOTAL VOLUME,4046,4225,4770,TOTAL BAGS,TYPE,REGION
0.65,320492.68,1.2190949259745965,41.01923014279141,0.5241274153281753,57.23754751590582,1,9.0
1.62,391714.3,36.663320690615585,50.52842850005731,0.22312690652345346,12.585123902803652,1,40.0
1.09,247813.45,14.966697731701,64.97575494792555,0.16242056272571162,19.895126757647738,1,16.0
0.78,3553642.53,77.21576992720199,11.000032690401195,1.6949451018642554,10.089252280532563,1,22.0
2.44,1388.02,0.20965115776429735,67.98172936989381,0.0,31.8086194723419,0,14.0
1.1,167640.67,1.6438970328620135,46.47316787746075,0.0,51.88293508967722,0,15.0
1.79,2151.76,57.49525969438971,1.4532289846451276,0.0,41.05151132096516,0,31.0
1.75,1277721.97,2.954192765426112,60.711947373026696,0.22225492452008166,36.1116049370271,1,28.0
1.18,348836.42,10.553310345290209,15.597044024244946,0.050482114224197114,73.79916351624065,0,52.0
1.37,74510.02,2.004562607821069,54.66090332548561,4.874901389101761,38.45963267759155,1,34.0
1.09,144525.33,52.62561932915152,6.038650802596334,0.11173127921589938,41.22399858903626,1,48.0
1.65,693972.27,8.266585349296449,64.40443650579871,0.9361065680621503,26.392871576842687,1,2.0
1.63,25940.77,15.23713444126755,23.638504177015562,0.04475580331655537,61.07960557840033,0,32.0
1.49,114826.68,23.635918063641657,32.925170352395455,0.09948907344530034,43.33942251051759,1,39.0
0.98,5609471.36,45.67035386379082,40.42903625770539,1.8381514653102713,12.062458413193502,1,52.0
1.18,404736.39,31.69900289914628,50.19452043835248,4.88281273645792,13.223663926043319,1,40.0
1.41,400425.73,62.564358688938405,10.192411961139461,0.011987241679,27.23124210824314,1,31.0
1.13,250492.62,56.41325081752908,15.008262518871812,0.1009610582539318,28.477525605345182,1,27.0
1.84,24687.17,0.0,0.6018105761008654,0.0,99.39818942389913,0,30.0
1.43,9194.34,1.4324029783540742,40.370488800718704,4.418044144549799,53.77906407637742,0,38.0
0.96,5936122.03,37.483314338131954,24.754589150519873,1.2885491506649502,36.47354736068321,1,52.0
1.11,25049.48,32.76040061510258,1.6288960888609265,0.0,65.61070329603649,0,11.0
0.97,447346.61,21.498707679935254,25.93080340991072,29.520974798490148,23.049514111663886,1,13.0
1.12,3849051.4,2.7367672980412783,62.75042962533575,2.670446281907277,31.842356794715705,1,29.0
1.76,46645.35,8.538600310641897,48.10775350597648,1.899524818658237,41.454121364723385,0,35.0
2.34,9905.86,1.9031159333969994,31.456935591659885,0.13921052790974228,66.50073794703337,0,17.0
2.24,1835.58,0.0,82.16531014720144,0.0,17.834689852798572,0,3.0
1.9,39043.11,0.2396069370498405,81.19445402786816,0.0,18.56593903508199,0,8.0
1.81,95299.69,15.458749131293082,37.60729966697688,0.0769467350838182,46.85700446664622,0,28.0
1.23,118541.11,1.8400114525669617,52.19701418351828,0.1572450266409687,45.805729337273796,1,5.0
1.04,649141.25,7.876450618413173,69.87485389350931,3.968395168231876,18.280300319845644,1,2.0
1.49,5639.69,14.91163521399226,3.556046520287463,0.11951011491766392,81.41280815080263,0,34.0
1.49,4417.82,60.53596570254107,33.95611410152519,0.0,5.507920195933742,0,14.0
1.14,197282.25,16.165574956692762,52.000197686309846,0.21192986191104368,31.622297495086354,1,16.0
2.16,13247.34,6.458579609189467,32.09587736104003,0.1560313240242947,61.2895117057462,0,32.0
0.76,869425.93,17.450101816033943,20.25965915233285,1.9472872174401332,60.34295181419307,1,36.0
1.66,1295.6,1.2349490583513432,4.093084285273233,0.0,94.67196665637543,0,49.0
1.02,132034.47,44.31485959689163,6.918859900751675,0.045730482350555886,48.72055002000614,1,48.0
1.09,324400.67,50.01317044135575,8.909932276033834,16.40984896856101,24.667048314049417,1,13.0
1.37,109558.94,3.2878923436097502,40.85514153386296,1.8083873392714458,54.04857878325584,0,25.0
2.0,1467.23,1.6739025238033574,11.478091369451278,0.0,86.84800610674536,0,0.0
0.82,1186878.88,57.66849267719719,30.679132987858043,0.41878662463013916,11.233587710314637,1,11.0
1.48,3302.62,35.214768880464604,0.8965609122454294,0.0,63.88867020728998,0,50.0
0.71,1100901.69,55.123605996099435,26.73369590340079,1.3988251757520693,16.743872924747713,1,33.0
1.14,605034.4,54.003873168203334,10.16278743820186,2.540609261225477,33.29273013236933,1,53.0
1.41,1181560.33,3.0054478894023124,55.974267517935374,0.050909799925324156,40.96937479273699,1,28.0
1.67,7223.46,8.709261212770611,55.62362081329446,0.0,35.66711797393493,0,10.0
0.93,16110.05,3.319046185455663,27.578002551202513,0.0,69.10295126334182,0,26.0
1.46,8043.21,0.38243437632487526,12.166784157071616,0.0,87.45078146660352,0,14.0
0.95,2202127.86,1.089092074789881,74.03883714545077,0.13621915668420814,24.73585162307515,1,28.0
0.75,914966.82,75.72958219402973,11.799796193702413,1.6016187341088501,10.869002878159014,1,53.0
1.6,197179.76,14.214663817422233,34.995265234119366,0.002383611786524134,50.78768733667187,0,6.0
0.83,5291979.63,38.5194921848178,32.456652710131465,2.3668802368387047,26.65697486821203,1,52.0
1.05,2008263.47,50.45943399050125,22.594292371408816,0.7361115820126928,26.210162056077234,1,35.0
0.98,2549512.5,42.20597898617873,42.333520624040865,3.812890895808513,11.647609493971887,1,22.0
2.1,10261.69,8.908181790718682,62.954152776004726,0.0,28.13766543327658,0,41.0
1.08,238140.96,4.816021569745919,68.11657683751675,3.057890587154768,24.009511005582578,1,9.0
0.99,216767.98,56.83904513941589,19.42134627079147,3.743260420658069,19.996348169134574,1,44.0
1.26,3497026.98,2.7500305416574164,72.72720984268757,0.16320034225186333,24.359559273403146,1,29.0
1.64,130735.97,1.6754379074098733,45.48878170254139,21.638558997955958,31.19722139209278,1,14.0
1.14,3223814.39,20.890593208128212,46.855702198165325,6.645593513837501,25.608111079868962,1,25.0
0.99,683877.72,73.58561410656864,8.910511077916093,0.01520593476857237,17.488668880746694,1,24.0
1.93,24549.47,14.54780897510211,45.291731348986346,7.171030576220179,32.98942909969135,0,28.0
1.19,239945.42,1.779533862325857,83.10025254910055,0.0801682315920012,15.040045356981599,1,17.0
1.07,104358.7,8.478794772261441,28.951347611650966,0.002941776775678501,62.56691583931191,0,22.0
1.74,4181.32,10.143208364822593,87.56421417160132,0.0,2.292577463576096,0,26.0
2.17,37438.54,14.93677370965855,42.474866808374465,2.0628475362554197,40.52551194571156,0,28.0
1.29,187692.67,25.796239139226905,30.277863275108185,24.473619561168796,19.452278024496106,1,37.0
1.54,2561783.52,19.990561497561664,44.33305941479396,0.9621812228692923,34.71419786477508,1,25.0
1.02,458191.52,61.880259154512494,28.759281708225416,2.1613734798059987,7.199085657456078,1,41.0
1.28,447600.75,0.9717655745661731,77.4163850261645,0.9346923569721453,20.677157042297182,1,4.0
1.08,3154318.39,20.891712519863916,48.521078748806964,3.0382300754363603,27.548978655892753,1,25.0
0.9,136090.67,27.047107637871125,8.328175619974536,17.15483508164079,47.469881660513536,1,3.0
0.97,311784.91,62.4363635815473,12.617079511641538,0.018499933175085352,24.92805697363609,1,50.0
1.22,32020573.94,35.06607111739984,29.90335897146008,2.2711430824528187,32.75942682868725,1,51.0
1.49,2726.65,1.54328571690536,59.6306823391341,0.0,38.82603194396054,0,23.0
0.99,3810950.39,65.80317095127549,13.52310125454034,2.0352256540395426,18.638502140144624,1,46.0
1.3,4854.67,2.842005738804079,3.829302506658537,0.06591591189514426,93.26277584264224,0,16.0
1.21,26444.58,10.75229782435569,9.092373560101919,0.0,80.15532861554239,0,36.0
1.08,573338.65,36.90041827809794,50.1885404027794,0.8549606763820997,12.05608064274055,1,30.0
0.96,636771.37,86.87553901803092,4.959924627264571,0.046318037194417204,8.118218317510099,1,1.0
1.68,365488.32,10.613294017165856,53.66896266343066,0.15929373611720343,35.558449583286276,1,32.0
2.2,3740.93,34.54969753510491,3.8701606285068157,0.0,61.58014183638828,0,31.0
1.1,152123.92,0.8403214957910629,36.6821996172594,0.03545136096939916,62.44202752598012,1,5.0
2.43,10788.29,15.436273960006636,37.01615362582948,0.0,47.54757241416387,0,53.0
1.16,545800.05,7.517066002467386,69.46794709894219,3.6913756237288724,19.323611274861552,1,2.0
1.97,4065.69,48.055803565938376,42.56866608128018,0.0,9.375530352781446,0,48.0
0.92,98398.44,23.566948825611462,22.634464530128728,3.3234571604996987,50.47512948376011,1,47.0
0.69,380429.31,0.8375038190406519,37.332870067240606,0.6690099666610861,61.16061614705765,1,9.0
1.19,620827.49,25.831982730017316,61.49523759007515,0.9634222221699622,11.709357457737577,1,12.0
1.9,3628.25,0.03527871563425894,26.823399710604285,0.0,73.14132157376146,0,23.0
1.58,5199.39,1.1722528988977554,68.81711123804908,0.0,30.010635863053164,0,39.0
1.97,3007.07,5.914727625229875,45.77612094164751,0.0,48.30915143312261,0,19.0
1.07,367778.6,40.837479396571744,24.552834232334348,5.003841985368371,29.605844385725543,1,44.0
1.29,247141.63,1.609951346521426,79.63366188043673,0.10069529767202717,18.655691475369814,1,17.0
1.67,100001.45,1.8588130472108153,58.868566405787114,2.785669607790687,36.48695093921139,1,14.0
1.26,12358.51,90.18150246267551,2.9675907532542354,0.0,6.850906784070247,0,18.0
1.5,67233.45,4.181296661111396,10.179605538612106,0.11997004467270383,85.51912775560379,0,2.0
0.94,179250.21,6.882245772543308,41.55387600382728,0.7602780493255767,50.803600174303845,1,19.0
1.56,2163.15,0.42900399879804907,4.37972401359129,0.0,95.19127198761066,0,5.0
1.05,1851372.18,46.99744705032783,30.868751090339924,0.9902201295905829,21.14358172974167,1,35.0
1.47,7911.58,11.81887815076129,0.3188996382517778,0.0,87.86222221098693,0,34.0
1.38,2450.94,11.492325393522487,45.67145666560585,0.0,42.83621794087167,0,19.0
2.2,22845.26,4.219212212949207,51.55607771590256,0.6206539124527364,43.604056158695506,0,2.0
1.26,3468.78,14.887366739891256,0.26003378709517466,0.0,84.85259947301356,0,27.0
1.52,514112.96,17.54540675263273,41.349422508236316,0.79089428128791,40.31427645784304,0,51.0
1.0,851296.1,46.10094537024192,23.820571949055093,1.395689466919912,28.682793213783075,1,33.0
1.59,372216.08,34.08059103733509,51.18146158543178,0.35190312035955024,14.386044256873587,1,40.0
2.6,11045.91,1.7958683349764755,39.79644954557841,0.11225874554473105,58.29542337390039,0,17.0
0.69,1310677.68,59.68771132197811,14.605608451347093,11.683636056120221,14.02304417055458,1,18.0
1.07,269102.17,49.44559532909007,4.633050710813666,0.04442178968679443,45.87693217040948,1,26.0
0.97,40231259.65,34.32370569585186,33.299110807235195,4.4019205598003195,27.975262937112632,1,51.0
1.47,215667.84,1.9685039735177947,39.759590488781264,0.5080266023900458,57.7638789353109,1,9.0
0.78,1062071.65,43.61970494175228,41.59660979558206,0.385517304788241,14.398167957877417,1,18.0
1.0,2981347.2,13.472974231246868,56.37020169941964,13.360424441675226,16.79639962765826,1,15.0
1.59,13143.32,0.018336310764707854,6.126001649507126,0.0,93.85566203972817,0,4.0
1.7,2826.08,2.2356055030289306,5.303459208514974,0.6125092000226462,91.84842608843346,0,16.0
0.96,489339.78,0.4797034894649276,92.59192865946848,0.02705073354142596,6.901317117525167,1,30.0
1.23,8098.83,3.962671151265059,15.237756564837143,0.0,80.79957228389779,0,48.0
2.01,8059.96,20.97839195231738,44.93483838629472,0.0,34.0867696613879,0,53.0
2.09,56583.1,2.6590094922335465,29.902161599488185,0.04246851091580348,67.36626307148246,0,35.0
1.14,222122.63,31.482352788637513,43.03295436399254,4.424285810050061,21.06040703731988,1,38.0
2.16,205224.24,6.192626173204491,26.08158276039907,0.7310588651710929,66.99473220122535,0,29.0
1.22,121791.92,35.04408174204003,26.76409075413213,0.10679690409675781,38.08503059973108,1,39.0
1.58,385734.97,36.671772331142286,50.008686015685846,0.28589059477806744,13.033651058393799,1,40.0
1.02,7187200.64,34.949819767380255,19.79436043683344,1.7228880366974144,43.53293175908889,1,52.0
1.02,277528.93,21.160366957059214,21.805153790633646,1.5956498661238672,55.43882938618327,1,7.0
1.54,7850.52,9.222955931581602,59.45529722871861,0.0,31.321746839699788,0,13.0
1.81,69377.2,8.886420899085001,32.55307219086386,0.03946541515079882,58.52104149490035,0,29.0
0.62,1533409.28,60.301010438648184,28.633156569914586,0.3065130791434887,10.759319912293735,1,18.0
0.91,6476206.54,29.239614090504283,33.83876419728886,4.6169455552910765,32.304676156915775,1,6.0
1.19,5652496.31,41.73558567082019,29.44143841466745,2.1576498826586588,26.66532603185371,1,6.0
1.11,157797.53,18.557812660312237,27.797583396901082,0.14752448913490598,53.497079453651786,1,39.0
1.85,12277.49,0.08421916857598744,2.1470186495773977,0.0,97.76876218184661,0,30.0
0.84,6037641.0,46.40317302734628,20.245241477590337,0.45761250130638764,32.89398955651719,1,45.0
1.63,51075.07,10.826788881542404,43.417972799645696,5.040952464676015,40.71428585413588,0,35.0
1.39,275406.02,23.150924587632467,37.14296078204826,2.0729975328789108,37.63311709744035,1,37.0
1.58,1529.5,5.072899640405361,56.88591042824452,0.0,38.04118993135012,0,19.0
1.18,6311280.51,32.83796618952689,31.20036554990645,1.7754046872494342,34.18626357331724,1,52.0
0.93,34721249.92,31.96338989976084,38.24186525713645,4.733997692442519,25.060747150660177,1,51.0
1.24,566889.77,48.925620936853385,25.178528093742102,0.02671242418080679,25.869138545223702,1,24.0
1.84,1014.02,0.12228555649789945,6.378572414745272,0.0,93.49914202875684,0,49.0
1.21,10531.95,88.0353590740556,3.0394181514344445,0.0,8.925222774509942,0,18.0
1.78,4284.47,17.486410221100858,46.194278405497066,16.46878143621031,19.850529937191762,0,7.0
0.99,194796.0,38.34626994394135,23.384463746688844,1.4379145362327768,36.83135177313703,1,10.0
1.6,1233.92,0.0,7.915424014522822,0.0,92.08457598547717,0,49.0
1.21,786250.22,3.483819692921676,66.70611678811359,13.303029664017139,16.507033854947604,1,8.0
1.59,15311.1,2.896199489259426,28.27020919463657,0.0,68.833591316104,0,1.0
1.51,21547.51,1.1705296806916439,0.7711795933729698,0.05476270808088731,98.0035280178545,0,16.0
1.9,34522.02,14.796787673490716,49.75986341471329,0.04846182233832204,35.39488708945769,0,35.0
1.4,5488.94,2.5737209734484257,0.8682915098361433,0.0,96.55798751671544,0,27.0
1.28,1200.13,1.1690400206644278,32.83644271870547,0.0,65.99451726063009,0,3.0
1.26,7698.58,0.16015940602033102,5.019107419809886,0.0,94.82073317416979,0,4.0
1.34,38353.11,12.39688254746486,35.7557444494071,0.0,51.84737300312804,0,36.0
2.1,7817.32,23.11508291844264,47.17230457496943,0.23447933562909026,29.47813317095885,0,36.0
1.73,667.95,0.7350849614492103,8.62938842727749,0.0,90.63552661127329,0,49.0
1.16,45274.16,12.040863927679716,7.770723962631222,0.3319553581999091,79.85645675148913,0,36.0
1.48,113031.96,5.777817176664016,88.24588196117274,0.04497842910978453,5.931322433053447,1,0.0
1.43,206493.73,20.908266803064674,37.960285767514584,3.15727746309779,37.97416996632295,1,7.0
1.9,30582.99,27.86284140301521,30.78191504493184,2.714613580948102,38.64062997110484,0,46.0
0.97,210379.48,25.685608691494053,40.174222314837934,12.5965564702413,21.54361252342671,1,37.0
1.11,171793.87,19.42537297751078,27.404749657249123,31.414892743262612,21.754984621977492,1,7.0
1.5,1059.69,1.2258301956232482,69.13531315762157,0.0,29.63885664675518,0,3.0
1.99,61451.23,10.540895601276004,32.475102613893974,0.0,56.98400178483002,0,22.0
1.02,248646.25,34.07948842984762,36.5950703057054,4.15578758979876,25.169653674648217,1,38.0
1.88,7583.31,0.09006621119273774,8.147233859620668,0.0,91.76269992918658,0,30.0
1.5,8255.71,1.985292603543487,16.504697960563053,0.0,81.51000943589347,0,39.0
1.26,6402.23,28.034294300579642,1.9690014260656055,0.13120428350746538,69.8654999898473,0,20.0
1.07,771606.04,18.812552322685292,26.47844488101726,2.464591904957094,52.24441089134035,1,12.0
0.6,538518.77,1.5669165997686578,24.420342860101236,0.24185786504711806,73.77088267508299,1,9.0
1.56,98282.07,2.857560895898916,81.366051813927,0.7541456951405276,15.02224159503356,1,0.0
1.3,4842.27,14.46491005251669,0.0,0.0,85.5350899474833,0,27.0
1.25,3267857.63,13.139814478392683,44.116290341571585,8.909095589944657,33.83479959009108,1,15.0
1.5,3382.35,4.365899448608216,0.0,0.0,95.63410055139178,0,27.0
0.79,980891.18,48.545547121751056,32.60194061486005,6.365313632445956,12.487198630942935,1,11.0
1.34,7437.23,1.2483142245163859,16.277162330598895,0.0,82.47452344488472,0,19.0
1.88,706.15,2.9328046449054734,69.21617220137365,0.0,27.851023153720877,0,14.0
2.09,19027.31,53.80571399740689,43.1577558782613,0.0,3.0365301243318155,0,42.0
1.05,210445.12,1.486278227786893,66.07081219084576,10.064267586722847,22.378641994644497,1,9.0
1.9,29598.14,33.580049286880865,30.006074706045716,3.441364896577961,32.972511110495454,0,46.0
2.34,6836.11,0.7082975551885503,56.197457325876854,0.0405201203608485,43.05372499857375,0,17.0
1.35,5879.03,1.4374820336007812,55.008394241907254,7.28861733993533,36.26550638455664,0,38.0
1.21,5143.41,7.257442047202148,50.34986516727229,0.0,42.392692785525554,0,26.0
1.25,11026.61,92.81918921590588,3.1904637962166067,0.0,3.990346987877507,0,18.0
2.03,2268.86,2.618495632167696,12.25461244854244,0.0,85.12689191928986,0,0.0
1.86,1328.38,0.4313524744425541,75.26159683223173,0.0,24.307050693325703,0,14.0
0.98,51462.4,1.760975003109066,20.08011674542967,0.036531525929610745,78.12237672553165,0,43.0
1.37,1822828.12,51.621701447089805,22.894212867420542,0.33336549580988467,25.15072018967976,1,35.0
1.92,31193.34,28.12674115692645,43.86798592263605,0.03734771589063563,27.967925204546866,0,35.0
1.77,1101009.92,11.20036230009626,30.978274019547435,0.23737388306183474,57.583989797294464,0,51.0
1.69,6554.93,50.137987743576204,3.7249825703706976,0.26224536341349186,45.8747843226396,0,12.0
1.08,4651107.62,60.11101910387531,9.635047103038222,0.2713639638379299,29.982569829248547,1,46.0
0.92,562242.53,69.72741460878102,9.45860143308618,0.014221620694542617,20.799762337438256,1,50.0
2.36,2868.18,1.725135800403043,87.47742470835165,0.09587961703937689,10.701559874205943,0,17.0
1.13,17311.07,13.147367551514725,38.90574066190016,0.0,47.94689178658512,0,1.0
1.05,3419909.75,10.806328734259727,54.46815899162251,12.490885176136594,22.234627097981168,1,15.0
1.61,428553.32,37.535684007768275,49.0506315526852,0.6110861537602835,12.802598285786235,1,40.0
1.43,157712.19,56.488778705057605,8.308095905585992,0.046673627447567624,35.15645176190883,1,20.0
